message_id,message_text,category,urgency,cleaned_text
MSG021304,"Dear sir, Whenever you get a chance, My vehicle loan is on hold and your team is not responding about my address proof Please advise.",kyc,low,"whenever you get a chance, my vehicle loan is on hold and your team is not responding about my address proof please advise."
MSG021305,"Dear sir, Just checking, Is a passport valid as address proof for my KYC Awaiting your response.",kyc,low,"just checking, is a passport valid as address proof for my kyc"
MSG021306,[CASE-927300] Please revert within a couple of days. loan for 60 months at what rate Please advise.,loan_query,medium,[<ticket>] please revert within a couple of days. loan for 60 months at what rate please advise.
MSG021307,"Good morning, [CASE-528798] Please look into tihs soon. kyc pending blocking my loan",kyc,medium,[<ticket>] please look into tihs soon. kyc pending blocking my loan
MSG021308,"Good morning, At your convenience, I want to prepay Rs 220,000 but the payment link is not working Kindly help.",payment_issue,low,"at your convenience, i want to prepay rs 220,000 but the payment link is not working kindly help."
MSG021309,"Extremely urgent, please act now. The auto debit for my gold loan did not happen this month Regards. 👍",payment_issue,high,"extremely urgent, please act now. the auto debit for my gold loan did not happen this month regards. 👍"
MSG021310,"Dear madam, I submitted my papers twice for LA903232 because you misplaced them Please confirm.",complaint,high,i submitted my papers twice for <application_ref> because you misplaced them please confirm.
MSG021311,"Hello, ticket TKT-461299 — Kindly respond at the earliest. harassed by recovery agent Please confirm.",complaint,medium,ticket <ticket> — kindly respond at the earliest. harassed by recovery agent please confirm.
MSG021312,"Dear madam, Whenever you get a chance, My KYC is incomplete which is why my instalment did not go through Please confirm.

On 28 May 2026, LoanServe Support <support@loanserve.example> wrote:
> We have received your documents and they are under verification.
> No action is needed from your side at this stage.",kyc,low,"whenever you get a chance, my kyc is incomplete which is why my instalment did not go through please confirm."
MSG021313,"Hi team, Just checking, loan approve hone me kitna time Awaiting your response.",loan_query,low,"just checking, loan approve hone me kitna time"
MSG021314,"Dear sir, Requesting a prompt update. Can I add a co-applicant to my gold loan Please advise.",loan_query,medium,requesting a prompt update. can i add a co-applicant to my gold loan please advise.
MSG021315,"Dear sir, kyc status for LA948976 Kindly help.",kyc,low,kyc status for <application_ref> kindly help.
MSG021316,"Dear madam, Is my personal loan eligible for a moratorium and how do I apply Kindly help.",loan_query,low,is my personal loan eligible for a moratorium and how do i apply kindly help.
MSG021317,"No hurry, but loan closure statement Regards.
Best regards,
Anil Menon",payment_issue,low,"no hurry, but loan closure statement"
MSG021318,"Dear madam, [TKT-816782] Requesting a prompt update. amortisation schedule please Please advise.",payment_issue,medium,[<ticket>] requesting a prompt update. amortisation schedule please please advise.
MSG021319,"Dear madam, need kyc confirmation letter Kndly help.
Thanks and regards,
Ravi Kumar
Account holder",kyc,low,need kyc confirmation letter kndly help.
MSG021320,"Dear sir, regarding SR-659884, Please treat this as urgent. How do I make a part payment of Rs 705,000 on LA012546 Please advise.",payment_issue,high,"regarding <ticket>, please treat this as urgent. how do i make a part payment of rs 705,000 on <application_ref> please advise."
MSG021321,"Good morning, Please look into this soon. My registered email address needs to be changed Thanks in advance.
Thanks and regards,
Imran Qureshi
Account holder

On 7 Jun 2026 at 11:04, Customer Care <care@loanserve.example> wrote:
> We have received your documents and they are under verification.
> No action is needed from your side at this stage.",kyc,medium,please look into this soon. my registered email address needs to be changed
MSG021322,Please treat this as urgent. guarantor required or not Please confirm.,loan_query,high,please treat this as urgent. guarantor required or not please confirm.
MSG021323,"Dear madam, Just checking, My EMI has bounced and I do not know why Regards.",payment_issue,low,"just checking, my emi has bounced and i do not know why"
MSG021324,"Good morning, I submitted the form on 17-3-2026. Requesting a prompt update. payment link not working Please confirm.",payment_issue,medium,i submitted the form on 17-3-2026. requesting a prompt update. payment link not working please confirm.
MSG021325,The emi was debited on 30-08-2026. my reference is TKT-520805. does credit score matter Please confirm. http://bit.ly/loanhelp,loan_query,low,the emi was debited on 30-08-2026. my reference is <ticket>. does credit score matter please confirm. <url>
MSG021326,"Dear sir, Kindly respond at the earliest. what emi for Rs 94,000 Kindly help.",loan_query,medium,"kindly respond at the earliest. what emi for rs 94,000 kindly help."
MSG021327,"Hi team, No hurry, but passport valid as address proof?
--
Lakshmi Iyer
+91 9998991842",kyc,low,"no hurry, but passport valid as address proof?"
MSG021328,"Dear madam, Kindly respond at the earliest. netbanking payment stuck Thanks in advance.",payment_issue,medium,kindly respond at the earliest. netbanking payment stuck
MSG021329,"Dear sir, Immediate attention needed. your team is not responding Awaiting your response.

On 17 Feb 2026 at 11:04, Customer Care <care@loanserve.example> wrote:
> Please share a scanned copy of your address proof so that we can
> proceed with the update.",complaint,high,immediate attention needed. your team is not responding
MSG021330,"Dear madam, rate fixed or floating Please advise.
Thanks and regards,
Vikram Joshi
Account holder",loan_query,low,rate fixed or floating please advise.
MSG021331,"The amount was deducted on 01-08-2026. I cannot pay this month, please tell me if a moratorium is possible Regards.",loan_query,low,"the amount was deducted on 01-08-2026. i cannot pay this month, please tell me if a moratorium is possible"
MSG021332,"Dear madam, No hurry, but noc after closure Please confirm.",payment_issue,low,"no hurry, but noc after closure please confirm."
MSG021333,"No hurry, but want to change emi date",payment_issue,high,"no hurry, but want to change emi date"
MSG021334,"Dear sir, Just checking, Nobody told me which documents are needed and my application LA014055 was rejected Please advise.

On 24 Mar 2026, LoanServe Support <support@loanserve.example> wrote:
> Please share a scanned copy of your address proof so that we can
> proceed with the update.",loan_query,low,"just checking, nobody told me which documents are needed and my application <application_ref> was rejected please advise."
MSG021335,"Hello, Please revert within a couple of days. your staff misbehaved Please confirm.",complaint,medium,please revert within a couple of days. your staff misbehaved please confirm.
MSG021336,"Good morning, Please look into this soon. share rate card Regards.

On 16 May 2026 at 11:04, Customer Care <care@loanserve.example> wrote:
> We have received your documents and they are under verification.
> No action is needed from your side at this stage.",loan_query,low,please look into this soon. share rate card
MSG021337,This needs to be resolved today. agent disconnected my call Regards.,complaint,high,this needs to be resolved today. agent disconnected my call
MSG021338,"Dear sir, Please revert within a couple of days. My periodic KYC update is due, please gide me",kyc,medium,"please revert within a couple of days. my periodic kyc update is due, please gide me"
MSG021339,"Dear madam, I cannot pay this month, please tell me if a moratorium is possible Please confrim. 😊",loan_query,high,"i cannot pay this month, please tell me if a moratorium is possible please confrim. 😊"
MSG021340,"Dear madam, No hurry, but I have been charged Rs 852,000 extra and nobody explains the interest rate Please advise.",loan_query,low,"no hurry, but i have been charged rs 852,000 extra and nobody explains the interest rate please advise."
MSG021341,"Dear madam, My payment of Rs 826,000 was made 42 days ago and is still not showing Please confirm.",payment_issue,high,"my payment of rs 826,000 was made 42 days ago and is still not showing please confirm."
MSG021342,"Hi team, regarding REF#707161, This needs to be resolved today. The payment link you sent for LA032833 is not working Regards.",payment_issue,high,"regarding <ticket>, this needs to be resolved today. the payment link you sent for <application_ref> is not working"
