thread_id,application_reference,turn,sender,category,message_text
THR000076,LA006068,6,agent,complaint,CASE130121 - Thank you for confirming that the home loan issue is clear. This complaint is being closed as resolved. https://loanserve.example.in/help/kyc
THR000077,LA015288,1,customer,kyc,Dear Sir CASE695312 - I was asked for a pan card for my home loan but I have already submitted it once. Why is the same pan card being asked for again? Awaiting your response.
THR000077,LA015288,2,agent,kyc,REF291685 - The pan card you submitted earlier was against your older application. A pan card has to be submitted again for this home loan. Regards.
THR000077,LA015288,3,customer,kyc,"That is not convenient but I will send the pan card again. Can I bring the pan card to the branch instead of uploading it?
Sent from my iPhone"
THR000077,LA015288,4,agent,kyc,"Dear sir, This is regarding application LA015288. Yes, the pan card can be submitted at any branch. The branch will scan the pan card and attach it to your home loan application. Thank you."
THR000078,LA004351,1,customer,payment_issue,"I want to prepay Rs 50,000 on my vehicle loan. Does a part prepayment reduce the emi or the tenure? Thanks in advance."
THR000078,LA004351,2,agent,payment_issue,"Dear customer, A part prepayment of Rs 50,000 can reduce either the emi or the tenure on your vehicle loan. You have to tell us which of the two you want. https://loanserve.example.in/help/kyc Regards.
Best regards,
Vikram Rao
Customer Service"
THR000078,LA004351,3,customer,payment_issue,My reference is LA004351. Please reduce the tenure and keep the emi as it is. Is there a prepayment charge on my vehicle loan? Thank you.
THR000078,LA004351,4,agent,payment_issue,"Dear sir, SR241002 - There is no prepayment charge on a floating rate vehicle loan. The tenure will reduce once the prepayment of Rs 50,000 is received. Thank you.
On Mon, 12 May 2026, LoanServe Support wrote:
> Please share the document once more."
THR000079,LA025189,1,customer,loan_query,"Dear sir, CASE293427 - I have been offered a lower rate by another bank. What is the process to transfer my vehicle loan to that bank? https://loanserve.example.in/status"
THR000079,LA025189,2,agent,loan_query,TKT389286 - For a balance transfer of your vehicle loan we issue a foreclosure letter. The other bank pays the outstanding on your vehicle loan against that letter. Thank you.
THR000079,LA025189,3,customer,loan_query,"Hello, My reference is LA025189. TKT272107 - How long does the foreclosure letter take? Is there a charge for the balance transfer? Awaiting your response."
THR000079,LA025189,4,agent,loan_query,"Dear madam, The foreclosure letter is issued within two working days. There is no charge on a floating rate vehicle loan for a balance transfer. Regards.
Thanks and regards,
Deepa Pillai
LoanServe Support"
THR000080,LA018226,1,customer,complaint,Hi My reference is LA018226. CASE459343 - A charge of Rs 590 has been debited on my vehicle loan and I was never told about this charge. Please explain why this charge was taken.
THR000080,LA018226,2,agent,complaint,"Hello, This is regarding application LA018226. CASE535060 - The charge of Rs 590 on your vehicle loan is a late payment charge. It was applied because the may emi was paid after the due date. Thanks and regards."
THR000080,LA018226,3,customer,complaint,My reference is LA018226. The emi was late because your own mandate failed. Why should a charge be taken from me for a failure at your end?
THR000080,LA018226,4,agent,complaint,"Dear customer, This is regarding application LA018226. You are right that the mandate failure was at our end. The charge of Rs 590 is being reversed on your vehicle loan. Thank you.
Best regards,
Meera Nair
Customer Service"
THR000081,LA007228,1,customer,kyc,"REF757949 - I was asked for a address proof for my home loan but I have already submitted it once. Why is the same address proof being asked for again? Awaiting your response.
Sent from my iPhone"
THR000081,LA007228,2,agent,kyc,"Dear sir, This is regarding application LA007228. The address proof you submitted earlier was against your older application. A address proof has to be submitted again for this home loan. Thank you.
Best regards,
Vikram Rao
Customer Service"
THR000081,LA007228,3,customer,kyc,"Dear sir, My reference is LA007228. SR323975 - That is not convenient but I will send the address proof again. Can I bring the address proof to the branch instead of uploading it? Awaitng your response."
THR000081,LA007228,4,agent,kyc,"Dear sir, This is regarding application LA007228. SR900987 - Yes, the address proof can be submitted at any branch. The branch will scan the address proof and attach it to your home loan application. Thank you.
Best regards,
Arjun Menon
Customer Service"
THR000082,LA021104,1,customer,payment_issue,"Dear sir, I want to prepay Rs 150,000 on my gold loan. Does a part prepayment reduce the emi or the tenure?"
THR000082,LA021104,2,agent,payment_issue,"This is regarding application LA021104. A part prepayment of Rs 150,000 can reduce either the emi or the tenure on your gold loan. You have to tell us which of the two you want. Thank you."
THR000082,LA021104,3,customer,payment_issue,Please reduce the tenure and keep the emi as it is. Is there a prepayment charge on my gold loan?
THR000082,LA021104,4,agent,payment_issue,"There is no prepayment charge on a floating rate gold loan. The tenure will reduce once the prepayment of Rs 150,000 is received. Regards."
THR000083,LA009027,1,customer,loan_query,My reference is LA009027. Is my personal loan eligible for a moratorium? My income has stopped for a few months and I cannot pay the emi.
THR000083,LA009027,2,agent,loan_query,"Dear sir, TKT333562 - A moratorium on your personal loan is considered case by case. Interest keeps adding during the moratorium, so the tenure on your personal loan goes up. https://loanserve.example.in/status Thank you."
THR000083,LA009027,3,customer,loan_query,REF987294 - I understand that the tenure will go up. What do I have to submit to apply for the moratorium?
THR000083,LA009027,4,agent,loan_query,"Dear sir, Please submit a written request along with proof of the income loss. The moratorium on your personal loan is decided within seven working days. Regards."
THR000084,LA000297,1,customer,complaint,"Dear sir, A charge of Rs 500 has been debited on my personal loan and I was never told about this charge. Please explain why this charge was taken."
THR000084,LA000297,2,agent,complaint,"Dear madam, The charge of Rs 500 on your personal loan is a late payment charge. It was applied because the february emi was paid after the due date. Thank you.
Thanks and regards,
Rohit Kulkarni
LoanServe Support"
THR000084,LA000297,3,customer,complaint,My reference is LA000297. The emi was late because your own mandate failed. Why should a charge be taken from me for a failure at your end? Awaitng your response.
THR000084,LA000297,4,agent,complaint,"Dear customer, You are right that the mandate failure was at our end. The charge of Rs 500 is being reversed on your personal loan. https://loanserve.example.in/help/kyc Thank you."
THR000085,LA029705,1,customer,kyc,"REF369899 - My kyc is showing as incomplete on my vehicle loan. The name printed on my salary slip does not match the name in your records.
Sent from my iPhone"
THR000085,LA029705,2,agent,kyc,This is regarding application LA029705. CASE574533 - The name mismatch on your salary slip is the reason the kyc is incomplete. Please share a salary slip that carries the corrected name.
THR000085,LA029705,3,customer,kyc,"Good morning, My reference is LA029705. I have attached the corrected salary slip with the right name. Does anything else have to change for the kyc? Thanks."
THR000085,LA029705,4,agent,kyc,"Dear madam, This is regarding application LA029705. The corrected salary slip has been received and sent for checking. Nothing else is pending on your kyc right now. Thanks and regards."
THR000085,LA029705,5,customer,kyc,My reference is LA029705. How will I know when the kyc is marked complete?
THR000085,LA029705,6,agent,kyc,"You will get an sms as soon as the kyc is marked complete. The kyc status also shows on your vehicle loan application page. Thank you.
On Mon, 12 May 2026, LoanServe Support wrote:
> Please share the document once more."
THR000086,LA008890,1,customer,payment_issue,"Hi TKT494899 - I want to change my emi date to the 7th of the month. My salary is credited late and the present emi date does not suit me.
Sent from my iPhone"
THR000086,LA008890,2,agent,payment_issue,"Hello, The emi date can be moved to the 7th from the next cycle. A fresh mandate is needed for the changed emi date. www.loanserve.example.in/upload Thanks and regards."
